"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001819","GO:0001819","positive regulation of cytokine production","134/3041","499/18842",0.268537074148297,1.66385253242427,6.5933268336305,5.08306120229532e-10,7.50050128991849e-08,7.50050128991849e-08,"116449/2625/834/115362/4828/3315/7855/5450/51311/7040/9370/4602/125931/353091/6346/150/3929/11148/4939/89870/9971/4050/3553/719/64581/5795/245937/7494/3717/6375/4940/6833/247/7305/3662/9447/5319/948/2207/2213/27179/914/55612/920/5004/160364/3952/114836/6653/201633/9590/9173/5293/2626/1436/3357/3458/10333/942/2069/30009/407019/3569/6363/7124/2214/64127/59067/126259/117194/5005/27177/282618/5027/3670/8140/4210/56253/9636/85480/3428/4321/1813/3552/406941/283420/1437/400935/10859/56300/943/7097/147372/3556/114548/54502/100431172/929/91543/183/2209/5054/55540/90865/729230/10148/336/53833/260434/941/117854/3595/3805/1604/10626/80342/199/84868/29126/6095/924/3592/64081/718/1236/4829/22861/2212/338382/5345/51744/10288/4063/338322",134
"GO:0009410","GO:0009410","response to xenobiotic stimulus","106/3041","368/18842",0.28804347826087,1.78471398138484,6.66918444537011,5.10238182987652e-10,7.50050128991849e-08,7.50050128991849e-08,"2625/6530/3172/117/7040/9370/1555/6580/5972/7367/3757/3553/7976/3767/4880/6833/1373/79799/6283/1592/4015/9447/3651/64240/9153/4842/3934/2203/28234/1559/7424/1645/64078/348158/2626/6799/1565/6716/7356/54577/7345/3357/4609/13/218/1571/407019/2902/9/102723547/7124/2627/54600/6750/79762/65266/2327/2730/6569/6538/151531/54576/27233/1813/23491/40/10715/54578/5950/8714/268/51083/6715/6822/7364/2944/368/10057/5138/54658/116285/10/5292/2329/29785/54905/1012/389903/64241/6095/8529/3291/1577/4825/2330/3673/3784/4049/7366/1572/10599/8856/27284/3158/6423/100",106
"GO:0019724","GO:0019724","B cell mediated immunity","62/3041","177/18842",0.350282485875706,2.17034613576786,6.86285558122487,5.86550050547518e-10,8.41198609077904e-08,8.41198609077904e-08,"930/51311/7040/28391/1380/28467/712/6375/127943/970/28414/722/3500/729/50615/28394/28468/3503/2207/2213/28401/28410/28423/28458/3502/28457/2302/2208/735/100423062/28439/725/28434/2214/59067/713/57289/28466/28445/28424/3581/28454/28400/716/2209/28464/714/28388/2205/84174/1604/102723169/28461/28408/28385/718/3560/8741/28442/2212/715/102723168",62
"GO:0015711","GO:0015711","organic anion transport","121/3041","440/18842",0.275,1.70389674449194,6.55421494571263,7.4352684756419e-10,1.04093758658987e-07,1.04093758658987e-07,"4828/8792/387601/283375/1636/56606/2697/11001/7069/6580/10050/353189/134/9971/3553/54407/284111/283600/2169/9498/8501/376497/123264/2167/646486/6539/9122/1811/2171/10991/1381/5468/80765/646480/1080/6512/5319/116369/80736/948/9075/146167/2173/28234/54716/3952/4036/6567/159963/1645/387700/2348/222642/155184/7351/8399/6566/6535/126969/6860/9963/51228/10861/5320/2352/81796/3177/64849/160728/63910/7124/6578/6518/213/26279/8140/115111/6538/1813/6540/5948/219855/8714/388323/81031/57393/115072896/55867/368/10057/55065/762/64600/220963/6511/8671/55089/83546/64116/2168/8529/80763/55117/553/6507/3993/6519/1109/6513/1066/2172/56923/6558/391013/54831/84889/116362/9058/10599/255022/345274",121
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","73/3041","224/18842",0.325892857142857,2.0192282848687,6.73204269880867,7.78890011164027e-10,1.06508680596383e-07,1.06508680596383e-07,"4828/6352/64926/11148/3559/2494/3553/5169/3717/6664/6375/970/54440/11006/7305/5621/79679/151888/23495/2213/920/10457/3952/916/6441/1436/3549/6469/942/2302/6355/5320/5618/9479/3569/6363/2214/59067/115352/126259/26279/56253/3568/146433/3552/30835/7940/1437/10859/51083/6863/90865/729230/10148/1493/11314/80380/57630/64600/941/3595/1604/1401/199/84868/3481/29126/3592/654346/4829/3560/8741/10288",73
"GO:0006805","GO:0006805","xenobiotic metabolic process","51/3041","135/18842",0.377777777777778,2.34070663889802,6.85829985774965,9.70141570875836e-10,1.29646191744316e-07,1.29646191744316e-07,"3172/1555/6580/7367/79799/6283/1592/9153/4842/28234/1559/1645/64078/348158/6799/1565/54577/13/218/1571/407019/2902/9/54600/2327/151531/54576/27233/23491/54578/8714/6822/7364/2944/10057/54658/116285/10/2329/29785/54905/6095/8529/1577/2330/7366/1572/10599/8856/27284/100",51
"GO:0015849","GO:0015849","organic acid transport","97/3041","332/18842",0.292168674698795,1.81027364967928,6.53454640662363,1.21381545792486e-09,1.55157280273873e-07,1.55157280273873e-07,"4828/8792/1636/2697/11001/7069/6580/134/9971/3553/54407/284111/2169/8501/376497/123264/2167/646486/6539/9122/1811/2171/10991/1381/5468/80765/646480/6512/5319/116369/80736/948/9075/146167/2173/28234/54716/3952/4036/6567/159963/1645/387700/2348/222642/7351/8399/6566/6535/126969/6860/9963/10861/5320/2352/64849/160728/7124/6578/213/26279/8140/115111/6538/1813/6540/5948/8714/57393/115072896/55867/368/10057/64600/220963/6511/55089/2168/8529/80763/55117/553/6507/3993/6519/1109/6513/1066/2172/56923/6558/391013/84889/116362/9058/10599/345274",97
"GO:0046942","GO:0046942","carboxylic acid transport","97/3041","332/18842",0.292168674698795,1.81027364967928,6.53454640662363,1.21381545792486e-09,1.55157280273873e-07,1.55157280273873e-07,"4828/8792/1636/2697/11001/7069/6580/134/9971/3553/54407/284111/2169/8501/376497/123264/2167/646486/6539/9122/1811/2171/10991/1381/5468/80765/646480/6512/5319/116369/80736/948/9075/146167/2173/28234/54716/3952/4036/6567/159963/1645/387700/2348/222642/7351/8399/6566/6535/126969/6860/9963/10861/5320/2352/64849/160728/7124/6578/213/26279/8140/115111/6538/1813/6540/5948/8714/57393/115072896/55867/368/10057/64600/220963/6511/55089/2168/8529/80763/55117/553/6507/3993/6519/1109/6513/1066/2172/56923/6558/391013/84889/116362/9058/10599/345274",97
"GO:0070661","GO:0070661","leukocyte proliferation","81/3041","261/18842",0.310344827586207,1.92289287779655,6.58650316362344,1.30996940517224e-09,1.63885534093889e-07,1.63885534093889e-07,"4828/930/1636/6352/64926/11148/3559/2494/3553/1380/5169/3717/6664/6375/970/54440/11006/7305/5621/79679/931/151888/23495/2213/920/10457/3952/916/6441/1436/3549/6469/4609/942/2302/6355/5320/5618/9479/3569/6363/2214/59067/115352/126259/26279/56253/3568/146433/3552/30835/7940/1437/10859/51083/6863/90865/729230/10148/1493/11314/80380/57630/64600/941/4478/3595/1604/1401/199/84868/10125/3481/29126/3592/654346/4829/3560/8741/202309/10288",81
"GO:0023061","GO:0023061","signal release","118/3041","430/18842",0.274418604651163,1.70029442579323,6.44439738066719,1.38465015955896e-09,1.69619644545973e-07,1.69619644545973e-07,"6928/4828/3172/8792/2697/2852/4602/6352/8447/4856/150/9256/222546/134/9971/26281/6572/3553/54407/3767/6755/22987/785/9498/3717/6664/815/6804/25924/5582/2692/6833/3976/57586/10815/6861/5468/116534/1113/6616/3625/90342/3651/80736/2207/2781/6857/6870/8448/3952/131177/7351/8399/6927/6566/8989/5028/9751/1136/4544/9899/3458/6860/5991/4986/8618/10814/2798/9783/640/3569/7124/9854/65266/1143/8431/9378/4852/3670/8622/1813/8973/5799/10859/5950/111/51083/57393/8676/25953/183/84417/3623/114131/6863/389692/5578/152/1137/9024/7849/114897/8938/84634/3589/4825/51085/3170/84446/3784/10675/222183/1588/6343/338442/54097/2645/140",118
"GO:0097530","GO:0097530","granulocyte migration","50/3041","133/18842",0.37593984962406,2.32931885781537,6.7491269470131,1.71597454878887e-09,2.05916945854664e-07,2.05916945854664e-07,"5473/6366/2529/6352/6346/10563/6356/719/6372/5795/6375/6280/6283/2921/56477/5319/6374/1803/57402/5293/1436/3579/6355/1240/6363/117194/4283/64065/2526/3627/146433/2813/100130520/56833/6279/10344/57126/9353/6351/11314/6370/1907/1800/7499/2859/6367/1236/6278/54210/27202",50
"GO:0048562","GO:0048562","embryonic organ morphogenesis","56/3041","157/18842",0.356687898089172,2.21003399401387,6.6791122870439,1.82972878767813e-09,2.15176105430948e-07,2.15176105430948e-07,"5818/219736/7855/4851/9241/55084/55036/6496/80199/2202/6664/3205/123872/64220/80736/497189/5357/133060/64321/2348/1482/2626/3549/6469/4762/3219/2295/65009/1280/10083/2304/51676/8076/5916/525/3198/3213/5950/25945/8092/5076/6662/6495/121643/55897/3221/6943/7849/3237/2201/84467/3249/8557/3784/57453/220",56
"GO:0046879","GO:0046879","hormone secretion","82/3041","268/18842",0.305970149253731,1.8957874226369,6.47944093262195,2.19198643386008e-09,2.52723141786221e-07,2.52723141786221e-07,"6928/4828/3172/2697/2852/4602/6352/8447/4856/150/222546/134/9971/3553/3767/6755/3717/6664/6804/25924/2692/6833/3976/10815/5468/116534/1113/6616/3625/3651/2781/6870/3952/131177/7351/6927/6566/8989/5028/4544/3458/5991/4986/2798/640/3569/7124/9854/65266/8431/3670/8622/1813/5799/5950/111/51083/57393/183/84417/3623/114131/6863/389692/5578/152/9024/7849/114897/8938/84634/3589/4825/51085/3170/3784/222183/1588/6343/338442/54097/2645",82
"GO:0048598","GO:0048598","embryonic morphogenesis","101/3041","354/18842",0.285310734463277,1.76778193316576,6.39753177387736,2.28509181844444e-09,2.56491492637658e-07,2.56491492637658e-07,"2625/642658/5307/5818/219736/7855/2697/7040/9370/4851/9241/55084/89870/81029/7479/7358/55036/6496/3557/80199/3678/2202/6664/4487/3205/3909/123872/64220/80736/497189/4323/5357/6299/133060/6862/4036/64321/2348/1482/2626/3549/3357/6469/83595/91663/4762/5460/3219/2295/65009/22943/1280/10083/343930/388585/7704/3899/2304/51676/4318/2737/8076/5916/525/3198/3213/5950/25945/8092/5076/6662/6495/121643/55897/3221/655/775/6943/23242/7849/2138/1846/3237/2201/85474/84467/7448/407006/3481/57822/153572/3170/3249/8557/3673/3784/3679/1294/57453/220/3239",101
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","50/3041","134/18842",0.373134328358209,2.31193588126451,6.68604394920718,2.31191311391087e-09,2.56491492637658e-07,2.56491492637658e-07,"7040/353091/80328/3383/6375/3822/3500/4818/7305/1511/387837/913/2213/914/3002/3952/114836/201633/10870/3823/2214/59067/1524/1776/6688/5551/56253/11151/135250/10859/3821/5443/100431172/2209/909/57823/563/3805/154064/84868/10125/6318/3592/3811/8302/3824/81607/54210/2212/387836",50
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","52/3041","142/18842",0.366197183098592,2.26895341135931,6.65866161043239,2.39724657762776e-09,2.61033516230578e-07,2.61033516230578e-07,"5473/81623/6366/6352/6346/10563/3853/6356/1755/283/6372/6359/6039/6375/5967/6280/6037/6283/2921/56477/5225/57115/5319/6374/3273/6779/6355/6363/4922/1673/10578/671/4283/4852/3627/85480/114771/25818/133/5443/10344/6863/6351/6370/6846/5650/6367/4879/6278/6373/84659/11005",52
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","59/3041","172/18842",0.343023255813953,2.12536803224154,6.50435950047582,3.75967521333522e-09,4.01943459171111e-07,4.01943459171111e-07,"930/51311/7040/28391/1380/28467/712/6375/127943/28414/722/3500/729/50615/28394/28468/3503/2207/2213/28401/28410/28423/28458/3502/28457/2302/735/100423062/28439/725/28434/2214/59067/713/57289/28466/28445/28424/3581/28454/28400/716/2209/28464/714/28388/2205/1604/102723169/28461/28408/28385/718/3560/8741/28442/2212/715/102723168",59
"GO:0070098","GO:0070098","chemokine-mediated signaling pathway","39/3041","95/18842",0.410526315789474,2.54361619273438,6.61687814734615,5.84175794158855e-09,6.13384583866798e-07,6.13384583866798e-07,"6366/2770/6352/6346/10563/6356/1232/6372/6359/3717/6375/10803/11240/7032/2848/3579/6355/1234/1240/6363/117194/4283/1524/3627/10344/9353/2826/643/6351/729230/6370/1238/6846/2859/1237/57007/6367/1236/6373",39
"GO:0071674","GO:0071674","mononuclear cell migration","68/3041","212/18842",0.320754716981132,1.98739242925304,6.34262732637194,6.11526845114753e-09,6.30838219171009e-07,6.30838219171008e-07,"2625/8792/6366/2770/7040/131450/257144/2529/6352/6346/4856/10563/719/5795/245937/6375/124976/11240/6283/1511/2838/4323/2848/6441/57402/5293/1436/3579/30009/1234/1240/3569/6363/7124/1524/51676/2526/84830/6688/3627/56253/387695/146433/64005/30835/147409/9420/3384/56833/10344/2059/9353/5054/6351/729230/7535/1907/7499/9023/4478/199/2859/3592/64805/6558/1236/6278/6373",68
"GO:0098773","GO:0098773","skin epidermis development","33/3041","74/18842",0.445945945945946,2.76307580187883,6.66646718380927,7.21786278691643e-09,7.31741951501183e-07,7.31741951501183e-07,"388697/342574/242/10468/7976/80199/84283/344167/1001/55612/8399/3872/9076/7124/8456/2627/112802/79152/2304/3890/1823/8626/2312/6662/51083/388698/59344/3868/57822/375791/2810/348807/11005",33
"GO:0008015","GO:0008015","blood circulation","126/3041","480/18842",0.2625,1.62644689246958,6.09905829966616,7.45474555170056e-09,7.42947522779649e-07,7.42947522779649e-07,"1816/776/1636/6330/2697/7040/9370/2852/5972/150/7026/5029/5742/1824/3757/134/719/5021/3760/5795/4880/3768/1193/388125/3816/3274/6833/1373/2729/5468/1511/1113/6326/489/5139/6870/4842/6446/3952/7424/9590/1482/5350/4881/2626/8989/3357/482/5028/4544/112/57413/23576/3728/58498/407019/4922/6296/7124/7134/2627/65266/6518/2730/4852/4018/145741/6543/100506658/3670/6327/100507537/186/3627/348980/154796/27134/81033/1813/133/5443/121643/9353/154/1832/183/10365/6863/775/5138/7137/152/79924/8912/3781/491/155/10021/857/124220/1907/4973/2153/147/6846/1401/623/8529/3291/80763/7136/553/10008/3363/8557/3784/290/4879/2257/10242/5345/2784/3753/4311/140/29119",126
"GO:0007218","GO:0007218","neuropeptide signaling pathway","44/3041","115/18842",0.382608695652174,2.37063894885836,6.46778808677538,8.53884737309238e-09,8.36807042563054e-07,8.36807042563054e-07,"10800/4828/2770/1241/6752/11251/6755/84109/2831/4985/23620/6751/283869/2743/100996758/387129/6653/4986/113091/29909/56413/4922/887/4852/2925/5697/27344/114815/2742/5443/51083/2825/84417/64106/6863/339403/84634/53831/56923/4829/4879/11247/10178/11249",44
"GO:0042391","GO:0042391","regulation of membrane potential","113/3041","419/18842",0.269689737470167,1.67099442072111,6.09345548511067,8.93311517666405e-09,8.61093725225977e-07,8.61093725225977e-07,"131096/776/219736/6330/2697/2852/1139/1824/3757/134/5649/3767/3760/11149/388135/8001/9498/6804/2895/1146/2555/2558/1811/4985/483/2893/1080/6326/6512/1128/948/2561/170572/6857/4842/2743/1258/5350/7351/23316/8989/482/3755/1136/4544/2900/3728/6000/9783/2537/2902/9465/7124/1143/9378/213/6569/5027/6543/2899/2556/6327/348980/3754/138429/23415/81033/6785/3785/1813/2569/8973/728215/2742/5026/2891/55584/23416/3769/154/1832/1134/183/114131/6863/775/9127/1137/8912/3781/10021/857/401190/3743/1269/84634/8671/64116/66000/8645/2903/10008/54831/266743/3784/2257/10242/3359/50944/8838/9630/3753/29119",113
"GO:0016101","GO:0016101","diterpenoid metabolic process","38/3041","93/18842",0.408602150537634,2.53169408761266,6.49594522246468,1.06478266503864e-08,1.00982614039149e-06,1.00982614039149e-06,"53630/216/8854/55825/125/145226/441282/5949/57016/1592/4035/130/4036/1645/1565/54577/8608/54600/121214/54576/5948/5950/6715/6121/54658/131/29785/54905/5959/7276/1208/339761/1577/1109/1066/1056/220/124",38
"GO:0097529","GO:0097529","myeloid leukocyte migration","66/3041","207/18842",0.318840579710145,1.97553245738196,6.19127502040751,1.32607586691096e-08,1.23767080911689e-06,1.23767080911689e-06,"5473/8792/6366/131450/2529/6352/6346/4856/10563/6356/719/6372/5795/245937/6375/6280/6283/1511/2921/56477/1113/5319/4323/6374/1803/7424/6441/57402/5293/1436/3579/6355/1240/3569/6363/117194/4283/1524/64065/2526/6688/3627/146433/2813/100130520/56833/6279/10344/57126/9353/5054/6351/729230/11314/6370/1907/1800/7499/199/2859/64805/6367/1236/6278/54210/27202",66
"GO:0002228","GO:0002228","natural killer cell mediated immunity","35/3041","83/18842",0.421686746987952,2.61276609232061,6.45986566540708,1.52161491510449e-08,1.39798370325225e-06,1.39798370325225e-06,"116449/7040/353091/80328/3822/4818/7305/387837/914/3002/3952/114836/201633/10870/3823/2214/59067/56253/11151/135250/10859/3821/100431172/57823/3805/154064/84868/10125/6318/3592/3811/8302/3824/81607/387836",35
"GO:0032943","GO:0032943","mononuclear cell proliferation","71/3041","230/18842",0.308695652173913,1.91267460646526,6.10943799699886,1.71294019845505e-08,1.54955205644857e-06,1.54955205644857e-06,"930/1636/6352/64926/11148/3559/2494/3553/1380/3717/6664/6375/970/54440/11006/7305/5621/79679/931/151888/23495/2213/920/10457/3952/916/6441/3549/6469/4609/942/2302/5320/5618/9479/3569/6363/2214/59067/115352/126259/26279/56253/3552/30835/7940/10859/51083/6863/729230/10148/1493/11314/80380/57630/64600/941/4478/3595/1604/1401/199/84868/10125/3481/29126/3592/654346/8741/202309/10288",71
"GO:0006935","GO:0006935","chemotaxis","117/3041","443/18842",0.26410835214447,1.6364122233167,5.94649645208664,1.76809144756733e-08,1.55169816592476e-06,1.55169816592476e-06,"3084/5473/3315/8792/6366/7040/6352/6346/4856/10563/4851/6356/10718/719/6036/1232/6372/11251/5795/6359/245937/6375/6280/10803/6037/11240/6283/1511/2921/56477/1113/10551/5319/6374/1803/920/5328/3273/10457/2848/7424/57715/6441/152189/57402/5293/1436/3579/2260/6355/112616/1234/7869/1240/56413/3569/3219/6363/1673/4283/1524/64065/6688/3627/387695/146433/1890/11151/406941/9420/100130520/56833/6279/10344/9353/2826/8061/643/2359/5054/6351/59352/8817/729230/6370/3164/5355/1238/1907/1800/9023/91584/347733/1012/6846/199/2859/1237/3592/57007/8633/64805/6367/718/6558/3673/1236/223117/220202/6278/54210/6373/1839/9630/23768/5288/27202",117
"GO:0042330","GO:0042330","taxis","117/3041","443/18842",0.26410835214447,1.6364122233167,5.94649645208664,1.76809144756733e-08,1.55169816592476e-06,1.55169816592476e-06,"3084/5473/3315/8792/6366/7040/6352/6346/4856/10563/4851/6356/10718/719/6036/1232/6372/11251/5795/6359/245937/6375/6280/10803/6037/11240/6283/1511/2921/56477/1113/10551/5319/6374/1803/920/5328/3273/10457/2848/7424/57715/6441/152189/57402/5293/1436/3579/2260/6355/112616/1234/7869/1240/56413/3569/3219/6363/1673/4283/1524/64065/6688/3627/387695/146433/1890/11151/406941/9420/100130520/56833/6279/10344/9353/2826/8061/643/2359/5054/6351/59352/8817/729230/6370/3164/5355/1238/1907/1800/9023/91584/347733/1012/6846/199/2859/1237/3592/57007/8633/64805/6367/718/6558/3673/1236/223117/220202/6278/54210/6373/1839/9630/23768/5288/27202",117
"GO:0046883","GO:0046883","regulation of hormone secretion","72/3041","236/18842",0.305084745762712,1.89030147308813,6.03788008445446,2.34092274922525e-08,2.02420967138889e-06,2.02420967138889e-06,"4828/3172/2697/2852/4602/6352/8447/4856/150/222546/134/9971/3553/3767/6755/3717/6664/6804/25924/2692/6833/3976/5468/116534/1113/6616/3625/3651/2781/6870/3952/131177/7351/6566/8989/5028/4544/3458/5991/4986/640/3569/7124/9854/8431/3670/8622/1813/5950/111/51083/183/84417/3623/114131/6863/5578/152/9024/7849/114897/8938/84634/3589/4825/51085/3170/222183/1588/6343/338442/2645",72
